axis,kind,start_s,end_s,duration_s,count,status,r2,rmse,coefficient,value
heave_z,segment,97.86538208899998,98.71538208899997,0.8499999999999943,18,ok,0.9849834231471246,0.09558864340886651,depth_stiffness_about_mean,-104.334160465
roll_k,combined,,,,205,ok,0.6736370258124247,2.836140580428434,added_inertia_p_dot,15.0079295253
roll_k,combined,,,,205,ok,0.6736370258124247,2.836140580428434,linear_damping_p,-27.872815241
roll_k,combined,,,,205,ok,0.6736370258124247,2.836140580428434,quadratic_damping_p,109.752865485
roll_k,combined,,,,205,ok,0.6736370258124247,2.836140580428434,restoring_roll,-65.681884807
roll_k,combined,,,,205,ok,0.6736370258124247,2.836140580428434,bias_torque_roll,-3.63464193909
roll_k,segment,26.815382088999993,29.215382088999995,2.400000000000002,49,ok,0.49854943953568853,0.5254179212709917,added_inertia_p_dot,0.114518781622
roll_k,segment,26.815382088999993,29.215382088999995,2.400000000000002,49,ok,0.49854943953568853,0.5254179212709917,linear_damping_p,92.9452119246
roll_k,segment,26.815382088999993,29.215382088999995,2.400000000000002,49,ok,0.49854943953568853,0.5254179212709917,quadratic_damping_p,-4877.17977384
roll_k,segment,26.815382088999993,29.215382088999995,2.400000000000002,49,ok,0.49854943953568853,0.5254179212709917,restoring_roll,-374.701354873
roll_k,segment,26.815382088999993,29.215382088999995,2.400000000000002,49,ok,0.49854943953568853,0.5254179212709917,bias_torque_roll,1.9347672177
roll_k,segment,29.715382088999995,32.26538208899999,2.549999999999997,52,ok,0.10373048474841684,0.9083105719694619,added_inertia_p_dot,12.5518230523
roll_k,segment,29.715382088999995,32.26538208899999,2.549999999999997,52,ok,0.10373048474841684,0.9083105719694619,linear_damping_p,45.43810617
roll_k,segment,29.715382088999995,32.26538208899999,2.549999999999997,52,ok,0.10373048474841684,0.9083105719694619,quadratic_damping_p,-8552.04678559
roll_k,segment,29.715382088999995,32.26538208899999,2.549999999999997,52,ok,0.10373048474841684,0.9083105719694619,restoring_roll,-45.1928665644
